domain,wiki_count,wiki_total_cites,grok_count,grok_total_cites,domain:1,pc1
capegazette.com,75.0,22382102.0,156.0,44005756.0,capegazette.com,0.64280305900301
capital.de,26.0,22382102.0,13.0,44005756.0,capital.de,0.631571851824195
capital.fr,144.0,22382102.0,128.0,44005756.0,capital.fr,0.512062357819041
capital.it,3.0,22382102.0,5.0,44005756.0,capital.it,0.518039490106103
capitalandmain.com,15.0,22382102.0,98.0,44005756.0,capitalandmain.com,0.655918468566896
capitalbnews.org,10.0,22382102.0,145.0,44005756.0,capitalbnews.org,0.561517992738059
capitaldistricttimes.com,0.0,0.0,7.0,44005756.0,capitaldistricttimes.com,0.737478713284594
capitalgazette.com,323.0,22382102.0,262.0,44005756.0,capitalgazette.com,0.781440283432342
capitalismmagazine.com,22.0,22382102.0,181.0,44005756.0,capitalismmagazine.com,0.806217929524971
capitalresearch.org,23.0,22382102.0,624.0,44005756.0,capitalresearch.org,0.461478505163721
capitolfax.com,88.0,22382102.0,100.0,44005756.0,capitolfax.com,0.832839756499144
capitolweekly.net,40.0,22382102.0,169.0,44005756.0,capitolweekly.net,0.711912094057174
capjournal.com,35.0,22382102.0,18.0,44005756.0,capjournal.com,0.64280305900301
capoliticalreview.com,3.0,22382102.0,0.0,0.0,capoliticalreview.com,0.806298284835781
capradio.org,159.0,22382102.0,559.0,44005756.0,capradio.org,0.722189384455771
carbonated.tv,7.0,22382102.0,0.0,0.0,carbonated.tv,0.634530107894296
carbonbrief.org,329.0,22382102.0,1308.0,44005756.0,carbonbrief.org,0.854081923459617
carbondalereporter.com,0.0,0.0,10.0,44005756.0,carbondalereporter.com,0.548036469005884
carbondaletimes.com,3.0,22382102.0,6.0,44005756.0,carbondaletimes.com,0.545237356801224
cardiaccane.com,6.0,22382102.0,20.0,44005756.0,cardiaccane.com,0.676772122938108
cardinalpine.com,1.0,22382102.0,22.0,44005756.0,cardinalpine.com,0.556729709769618
care2.com,56.0,22382102.0,3.0,44005756.0,care2.com,0.591361548936094
caribbeanlife.com,25.0,22382102.0,182.0,44005756.0,caribbeanlife.com,0.622223143893215
caribbeanlifenews.com,15.0,22382102.0,3.0,44005756.0,caribbeanlifenews.com,0.83826538457574
carm.org,26.0,22382102.0,489.0,44005756.0,carm.org,0.211583854664934
carnegieendowment.org,1033.0,22382102.0,18390.0,44005756.0,carnegieendowment.org,0.842682066024823
caro.news,6.0,22382102.0,28.0,44005756.0,caro.news,0.50080719874477
carolinajournal.com,145.0,22382102.0,880.0,44005756.0,carolinajournal.com,0.55161802483605
carolinapublicpress.org,17.0,22382102.0,169.0,44005756.0,carolinapublicpress.org,0.816946216297037
carriagetownenews.com,3.0,22382102.0,2.0,44005756.0,carriagetownenews.com,0.698310820199249
carrollcountytimes.com,30.0,22382102.0,7.0,44005756.0,carrollcountytimes.com,0.695925594784122
casertanews.it,6.0,22382102.0,19.0,44005756.0,casertanews.it,0.697082536393292
castanet.net,103.0,22382102.0,183.0,44005756.0,castanet.net,0.915503299833536
castelvetranoselinunte.it,0.0,0.0,3.0,44005756.0,castelvetranoselinunte.it,0.721151456460885
castlegarnews.com,4.0,22382102.0,21.0,44005756.0,castlegarnews.com,0.666944751917749
cataniatoday.it,8.0,22382102.0,26.0,44005756.0,cataniatoday.it,0.668463260544167
catchnews.com,244.0,22382102.0,169.0,44005756.0,catchnews.com,0.820285539785852
catcrave.com,8.0,22382102.0,11.0,44005756.0,catcrave.com,0.558944930134966
catholic.org,388.0,22382102.0,1352.0,44005756.0,catholic.org,0.213017293256714
catholicherald.co.uk,578.0,22382102.0,37.0,44005756.0,catholicherald.co.uk,0.501996362820317
catholicnewsagency.com,1580.0,22382102.0,5183.0,44005756.0,catholicnewsagency.com,0.827502431718832
catholicsay.com,5.0,22382102.0,0.0,0.0,catholicsay.com,0.626411514743218
catholicweekly.com.au,63.0,22382102.0,223.0,44005756.0,catholicweekly.com.au,0.543026411022719
cato.org,910.0,22382102.0,19488.0,44005756.0,cato.org,0.785135155015332
causeur.fr,20.0,22382102.0,57.0,44005756.0,causeur.fr,0.502442420906935
causewaycrowd.com,8.0,22382102.0,8.0,44005756.0,causewaycrowd.com,0.65898792778267
cavalierdaily.com,154.0,22382102.0,93.0,44005756.0,cavalierdaily.com,0.598909713642671
cbc.ca,41974.0,22382102.0,53896.0,44005756.0,cbc.ca,0.817396160897304
cbn.com,372.0,22382102.0,1684.0,44005756.0,cbn.com,0.366255771907572
cbo.gov,688.0,22382102.0,3441.0,44005756.0,cbo.gov,0.964973906244947
cbpp.org,142.0,22382102.0,2072.0,44005756.0,cbpp.org,0.861719946860048
cbs12.com,135.0,22382102.0,213.0,44005756.0,cbs12.com,0.841307848578248
cbs17.com,148.0,22382102.0,275.0,44005756.0,cbs17.com,0.623381208979617
cbs19.tv,80.0,22382102.0,205.0,44005756.0,cbs19.tv,0.666530729650961
cbs19news.com,115.0,22382102.0,59.0,44005756.0,cbs19news.com,0.537093408767606
cbs2iowa.com,79.0,22382102.0,136.0,44005756.0,cbs2iowa.com,0.72147303355689
cbs42.com,166.0,22382102.0,1100.0,44005756.0,cbs42.com,0.701212083605117
cbs46.com,90.0,22382102.0,7.0,44005756.0,cbs46.com,0.507584808893198
cbs4indy.com,69.0,22382102.0,23.0,44005756.0,cbs4indy.com,0.560177645212912
cbs4local.com,19.0,22382102.0,69.0,44005756.0,cbs4local.com,0.800601831907708
cbs58.com,190.0,22382102.0,164.0,44005756.0,cbs58.com,0.635556588713819
cbs6albany.com,87.0,22382102.0,219.0,44005756.0,cbs6albany.com,0.552615688445823
cbs7.com,26.0,22382102.0,8.0,44005756.0,cbs7.com,0.70207825144856
cbs8.com,370.0,22382102.0,583.0,44005756.0,cbs8.com,0.70207825144856
cbsaustin.com,205.0,22382102.0,474.0,44005756.0,cbsaustin.com,0.702815197775287
cbslocal.com,50.0,22382102.0,4.0,44005756.0,cbslocal.com,0.751190107612549
cbsnews.com,30448.0,22382102.0,55885.0,44005756.0,cbsnews.com,0.879618721504846
cbssports.com,24547.0,22382102.0,18724.0,44005756.0,cbssports.com,0.718640148890342
cc.org,8.0,22382102.0,41.0,44005756.0,cc.org,0.457801240867433
ccn.com,69.0,22382102.0,237.0,44005756.0,ccn.com,0.81816621745607
cctv.com,156.0,22382102.0,260.0,44005756.0,cctv.com,0.686527640205648
cdc.gov,9464.0,22382102.0,25362.0,44005756.0,cdc.gov,0.964445730133301
cdt.org,65.0,22382102.0,202.0,44005756.0,cdt.org,0.871165064239559
ceasefiremagazine.co.uk,20.0,22382102.0,59.0,44005756.0,ceasefiremagazine.co.uk,0.646899124803908
cecildaily.com,32.0,22382102.0,79.0,44005756.0,cecildaily.com,0.655066451292426
ced.org,11.0,22382102.0,21.0,44005756.0,ced.org,0.871165064239559
cedars-sinai.org,31.0,22382102.0,192.0,44005756.0,cedars-sinai.org,0.430197160676915
cei.org,44.0,22382102.0,967.0,44005756.0,cei.org,0.240975777627046
celebrity.yahoo.com,54.0,22382102.0,8.0,44005756.0,celebrity.yahoo.com,0.55039980061737
censor.net,209.0,22382102.0,252.0,44005756.0,censor.net,0.777473379039915
centerforinquiry.org,82.0,22382102.0,517.0,44005756.0,centerforinquiry.org,0.816946216297037
centerforsecuritypolicy.org,45.0,22382102.0,181.0,44005756.0,centerforsecuritypolicy.org,0.352429136132752
centralalamedanews.com,0.0,0.0,2.0,44005756.0,centralalamedanews.com,0.695150892167273
centralgeorgianews.com,0.0,0.0,5.0,44005756.0,centralgeorgianews.com,0.378630626551772
centralidahotimes.com,0.0,0.0,1.0,44005756.0,centralidahotimes.com,0.63701616909644
centralillinoisproud.com,33.0,22382102.0,71.0,44005756.0,centralillinoisproud.com,0.661613077226097
centraliowatimes.com,0.0,0.0,1.0,44005756.0,centraliowatimes.com,0.387849484732924
centrallouisiananews.com,0.0,0.0,1.0,44005756.0,centrallouisiananews.com,0.48135626209817
centralmaine.com,159.0,22382102.0,248.0,44005756.0,centralmaine.com,0.695693033701054
centralmissourinews.com,0.0,0.0,1.0,44005756.0,centralmissourinews.com,0.695150892167273
centralmontanatimes.com,0.0,0.0,1.0,44005756.0,centralmontanatimes.com,0.452862333452465
centralndnews.com,0.0,0.0,2.0,44005756.0,centralndnews.com,0.382439841588533
centralnovanews.com,0.0,0.0,6.0,44005756.0,centralnovanews.com,0.613714526732572
centraloctimes.com,0.0,0.0,4.0,44005756.0,centraloctimes.com,0.316249767393865
centralohiotoday.com,0.0,0.0,2.0,44005756.0,centralohiotoday.com,0.607016613823915
centralpanews.com,0.0,0.0,4.0,44005756.0,centralpanews.com,0.377892163245084
centralsdnews.com,0.0,0.0,3.0,44005756.0,centralsdnews.com,0.693680028397651
centralshenandoahnews.com,0.0,0.0,5.0,44005756.0,centralshenandoahnews.com,0.382439841588533
centralvatimes.com,0.0,0.0,5.0,44005756.0,centralvatimes.com,0.607016613823915
centralwisconsinnews.com,0.0,0.0,4.0,44005756.0,centralwisconsinnews.com,0.455904997186643
centralwynews.com,0.0,0.0,1.0,44005756.0,centralwynews.com,0.373905277137646
centre-presse.fr,4.0,22382102.0,4.0,44005756.0,centre-presse.fr,0.55039980061737
centredaily.com,231.0,22382102.0,351.0,44005756.0,centredaily.com,0.64280305900301
centrepresseaveyron.fr,13.0,22382102.0,23.0,44005756.0,centrepresseaveyron.fr,0.676772122938108
centrometeoitaliano.it,2.0,22382102.0,2.0,44005756.0,centrometeoitaliano.it,0.221583043388203
cepr.net,147.0,22382102.0,848.0,44005756.0,cepr.net,0.775429000335308
cernovich.com,1.0,22382102.0,4.0,44005756.0,cernovich.com,0.288824151569851
cesenatoday.it,9.0,22382102.0,15.0,44005756.0,cesenatoday.it,0.510125307864793
cfact.org,2.0,22382102.0,9.0,44005756.0,cfact.org,0.0914843426995647
cfjctoday.com,46.0,22382102.0,92.0,44005756.0,cfjctoday.com,0.74502945595879
cfo.com,55.0,22382102.0,213.0,44005756.0,cfo.com,0.650414221005779
cfr.org,1905.0,22382102.0,26398.0,44005756.0,cfr.org,0.879015340541404
cftni.org,2.0,22382102.0,11.0,44005756.0,cftni.org,0.745118432145392
cgdev.org,186.0,22382102.0,1583.0,44005756.0,cgdev.org,0.791230028033304
cgtn.com,0.0,0.0,54.0,44005756.0,cgtn.com,0.568291215804543
chad.co.uk,160.0,22382102.0,192.0,44005756.0,chad.co.uk,0.670782890027529
chalkbeat.org,69.0,22382102.0,1422.0,44005756.0,chalkbeat.org,0.723393244743283
challenges.fr,211.0,22382102.0,280.0,44005756.0,challenges.fr,0.692391064855794
chambanasun.com,0.0,0.0,7.0,44005756.0,chambanasun.com,0.513863280551108
change.org,7.0,22382102.0,2222.0,44005756.0,change.org,0.619205572780572
channel3000.com,176.0,22382102.0,136.0,44005756.0,channel3000.com,0.666335627788022
channel4.com,4078.0,22382102.0,2900.0,44005756.0,channel4.com,0.697324802520946
channelnewsasia.com,7599.0,22382102.0,5168.0,44005756.0,channelnewsasia.com,0.871165064239559
charentelibre.fr,21.0,22382102.0,37.0,44005756.0,charentelibre.fr,0.696112529686654
charismamag.com,76.0,22382102.0,7.0,44005756.0,charismamag.com,0.501996362820317
charismanews.com,106.0,22382102.0,27.0,44005756.0,charismanews.com,0.251310897239378
charitynavigator.org,237.0,22382102.0,732.0,44005756.0,charitynavigator.org,0.985751566494374
charlestoncitypaper.com,185.0,22382102.0,275.0,44005756.0,charlestoncitypaper.com,0.517221850950033
charlestonexpress.com,0.0,0.0,2.0,44005756.0,charlestonexpress.com,0.824255782879233
charlestonleader.com,0.0,0.0,1.0,44005756.0,charlestonleader.com,0.518732648629311
charliekirk.com,0.0,0.0,1.0,44005756.0,charliekirk.com,0.603848875504463
charlotteobserver.com,2549.0,22382102.0,1655.0,44005756.0,charlotteobserver.com,0.843374316803737
charlottestories.com,9.0,22382102.0,10.0,44005756.0,charlottestories.com,0.661688780834392
chaser.com.au,8.0,22382102.0,29.0,44005756.0,chaser.com.au,0.367482358701581
chatelaine.com,62.0,22382102.0,154.0,44005756.0,chatelaine.com,0.756243460663822
chathamdailynews.ca,39.0,22382102.0,80.0,44005756.0,chathamdailynews.ca,0.560177645212912
chatnewstoday.ca,19.0,22382102.0,73.0,44005756.0,chatnewstoday.ca,0.666432192895749
chch.com,100.0,22382102.0,110.0,44005756.0,chch.com,0.597377859295739
cheboygannews.com,1.0,22382102.0,6.0,44005756.0,cheboygannews.com,0.723860284733894
checkupnewsroom.com,2.0,22382102.0,1.0,44005756.0,checkupnewsroom.com,0.57078011158889
checkyourfact.com,3.0,22382102.0,1.0,44005756.0,checkyourfact.com,0.861881719955617
cheddar.com,77.0,22382102.0,48.0,44005756.0,cheddar.com,0.766195271452241
cheknews.ca,79.0,22382102.0,126.0,44005756.0,cheknews.ca,0.734512237962617
chemainusvalleycourier.ca,0.0,0.0,2.0,44005756.0,chemainusvalleycourier.ca,0.578455258625987
cherokeephoenix.org,153.0,22382102.0,493.0,44005756.0,cherokeephoenix.org,0.712801609034571
cheshire-live.co.uk,328.0,22382102.0,413.0,44005756.0,cheshire-live.co.uk,0.695693033701054
chicago.cbslocal.com,742.0,22382102.0,212.0,44005756.0,chicago.cbslocal.com,0.778290437477074
chicago.suntimes.com,4229.0,22382102.0,3706.0,44005756.0,chicago.suntimes.com,0.81551337613233
chicagobusiness.com,1283.0,22382102.0,1221.0,44005756.0,chicagobusiness.com,0.531049192335954
chicagocitywire.com,5.0,22382102.0,14.0,44005756.0,chicagocitywire.com,0.636928162300832
chicagocrusader.com,63.0,22382102.0,214.0,44005756.0,chicagocrusader.com,0.657261177553656
chicagodefender.com,103.0,22382102.0,184.0,44005756.0,chicagodefender.com,0.486682917873369
chicagoreader.com,1936.0,22382102.0,2034.0,44005756.0,chicagoreader.com,0.647126400228332
chicagoreporter.com,48.0,22382102.0,207.0,44005756.0,chicagoreporter.com,0.709094978434812
chicagotribune.com,29086.0,22382102.0,24772.0,44005756.0,chicagotribune.com,0.868915852849806
chickashanews.com,2.0,22382102.0,5.0,44005756.0,chickashanews.com,0.727042422661911
chicoer.com,107.0,22382102.0,119.0,44005756.0,chicoer.com,0.661613077226097
chicotimes.com,0.0,0.0,7.0,44005756.0,chicotimes.com,0.378630626551772
chieftain.com,118.0,22382102.0,444.0,44005756.0,chieftain.com,0.595612951025109
chietitoday.it,8.0,22382102.0,24.0,44005756.0,chietitoday.it,0.498499126705383
childrenshealthdefense.org,3.0,22382102.0,191.0,44005756.0,childrenshealthdefense.org,0.176169765597604
chillicothegazette.com,25.0,22382102.0,63.0,44005756.0,chillicothegazette.com,0.594963841169782
chillicothenews.com,5.0,22382102.0,0.0,0.0,chillicothenews.com,0.515502479905582
chillicothetimesbulletin.com,5.0,22382102.0,2.0,44005756.0,chillicothetimesbulletin.com,0.696686527859829
china.org.cn,1766.0,22382102.0,2847.0,44005756.0,china.org.cn,0.493709374980255
chinaafricaproject.com,6.0,22382102.0,0.0,0.0,chinaafricaproject.com,0.824123002582032
chinadaily.com.cn,3919.0,22382102.0,6980.0,44005756.0,chinadaily.com.cn,0.371587054738993
chinadigitaltimes.net,201.0,22382102.0,265.0,44005756.0,chinadigitaltimes.net,0.753641011616367
chinapost.nownews.com,47.0,22382102.0,4.0,44005756.0,chinapost.nownews.com,0.814039529122992
chinookobserver.com,19.0,22382102.0,31.0,44005756.0,chinookobserver.com,0.871165064239559
chipleypaper.com,4.0,22382102.0,0.0,0.0,chipleypaper.com,0.646796242304377
chippewa.com,49.0,22382102.0,27.0,44005756.0,chippewa.com,0.478196560173365
chippewavalleytimes.com,0.0,0.0,7.0,44005756.0,chippewavalleytimes.com,0.695150892167273
chop.edu,91.0,22382102.0,352.0,44005756.0,chop.edu,0.753241404707403
chopchat.com,6.0,22382102.0,11.0,44005756.0,chopchat.com,0.562391608506756
chosun.com,2381.0,22382102.0,4283.0,44005756.0,chosun.com,0.494616653827664
chowderandchampions.com,16.0,22382102.0,15.0,44005756.0,chowderandchampions.com,0.703139999441973
christianaction.org,1.0,22382102.0,9.0,44005756.0,christianaction.org,0.192190864742133
christianheadlines.com,61.0,22382102.0,12.0,44005756.0,christianheadlines.com,0.440617250267606
christianitytoday.com,1964.0,22382102.0,4301.0,44005756.0,christianitytoday.com,0.82531440800701
christiannews.net,11.0,22382102.0,10.0,44005756.0,christiannews.net,0.594963841169782
christianpost.com,1875.0,22382102.0,3855.0,44005756.0,christianpost.com,0.614148070870277
christianscience.com,6.0,22382102.0,117.0,44005756.0,christianscience.com,0.211583854664934
christiansfortruth.com,0.0,0.0,4.0,44005756.0,christiansfortruth.com,0.331299671860674
christiantoday.com,601.0,22382102.0,508.0,44005756.0,christiantoday.com,0.482444145205158
chron.com,6019.0,22382102.0,4491.0,44005756.0,chron.com,0.863994233254233
chronicle-express.com,12.0,22382102.0,1.0,44005756.0,chronicle-express.com,0.717026463160687
chronicle-tribune.com,7.0,22382102.0,6.0,44005756.0,chronicle-tribune.com,0.573770712523552
chronicle.augusta.com,386.0,22382102.0,105.0,44005756.0,chronicle.augusta.com,0.676365225456908
chronicle.com,1479.0,22382102.0,1843.0,44005756.0,chronicle.com,0.804965428527866
chronicle.su,0.0,0.0,1.0,44005756.0,chronicle.su,0.430701547143433
chroniclelive.co.uk,2938.0,22382102.0,2550.0,44005756.0,chroniclelive.co.uk,0.512062357819041
chroniclesmagazine.org,38.0,22382102.0,756.0,44005756.0,chroniclesmagazine.org,0.554815478931029
chroniclet.com,54.0,22382102.0,113.0,44005756.0,chroniclet.com,0.70207825144856
churchleaders.com,71.0,22382102.0,233.0,44005756.0,churchleaders.com,0.689031805750755
churchmilitant.com,24.0,22382102.0,0.0,0.0,churchmilitant.com,0.298966514107487
cicap.org,16.0,22382102.0,13.0,44005756.0,cicap.org,0.59223878833529
cicero.de,53.0,22382102.0,75.0,44005756.0,cicero.de,0.720997465803092
cicnews.com,100.0,22382102.0,163.0,44005756.0,cicnews.com,0.666305534690133
cincinnati.com,2410.0,22382102.0,2516.0,44005756.0,cincinnati.com,0.905571729093681
cincyontheprowl.com,4.0,22382102.0,3.0,44005756.0,cincyontheprowl.com,0.712134490753336
ciponline.org,17.0,22382102.0,6.0,44005756.0,ciponline.org,0.827905166864197
circlevilleherald.com,14.0,22382102.0,30.0,44005756.0,circlevilleherald.com,0.645959515804345
cis.org,91.0,22382102.0,2146.0,44005756.0,cis.org,0.638153248792962
cistranfinance.com,13.0,22382102.0,0.0,0.0,cistranfinance.com,0.481903863561925
citizen-times.com,460.0,22382102.0,474.0,44005756.0,citizen-times.com,0.816946216297037
citizen.co.za,884.0,22382102.0,1687.0,44005756.0,citizen.co.za,0.828456548810681
citizen.org,70.0,22382102.0,684.0,44005756.0,citizen.org,0.816946216297037
citizenfreepress.com,1.0,22382102.0,0.0,0.0,citizenfreepress.com,0.581100320288616
citizensforethics.org,148.0,22382102.0,377.0,44005756.0,citizensforethics.org,0.84166654415002
citizensjournal.us,6.0,22382102.0,0.0,0.0,citizensjournal.us,0.210808669003747
citizensunited.org,5.0,22382102.0,18.0,44005756.0,citizensunited.org,0.619205572780572
citizensvoice.com,164.0,22382102.0,219.0,44005756.0,citizensvoice.com,0.666305534690133
city-journal.org,293.0,22382102.0,4752.0,44005756.0,city-journal.org,0.635588333576729
cityam.com,1238.0,22382102.0,1385.0,44005756.0,cityam.com,0.670660237905616
cityandstateny.com,1425.0,22382102.0,1393.0,44005756.0,cityandstateny.com,0.775429000335308
citylab.com,406.0,22382102.0,26.0,44005756.0,citylab.com,0.817396160897304
citynews.ca,29.0,22382102.0,6.0,44005756.0,citynews.ca,0.64280305900301
citynews1130.com,86.0,22382102.0,12.0,44005756.0,citynews1130.com,0.84101232138613
citypages.com,415.0,22382102.0,79.0,44005756.0,citypages.com,0.774649841554576
citypaper.com,122.0,22382102.0,17.0,44005756.0,citypaper.com,0.687109843309846
civilbeat.org,566.0,22382102.0,2178.0,44005756.0,civilbeat.org,0.804965428527866
civileats.com,72.0,22382102.0,312.0,44005756.0,civileats.com,0.649059509496227
cjdctv.com,0.0,0.0,4.0,44005756.0,cjdctv.com,0.611883959464323
cjme.com,41.0,22382102.0,81.0,44005756.0,cjme.com,0.704717067678273
cjnews.com,282.0,22382102.0,45.0,44005756.0,cjnews.com,0.774503305951727
cjonline.com,856.0,22382102.0,885.0,44005756.0,cjonline.com,0.774441836682524
cjr.org,728.0,22382102.0,1753.0,44005756.0,cjr.org,0.833046304650523
ckom.com,71.0,22382102.0,117.0,44005756.0,ckom.com,0.803455499425391
ckpgtoday.ca,7.0,22382102.0,24.0,44005756.0,ckpgtoday.ca,0.725284161854466
claiborneprogress.net,2.0,22382102.0,15.0,44005756.0,claiborneprogress.net,0.660253266311506
claireandjamie.com,4.0,22382102.0,19.0,44005756.0,claireandjamie.com,0.602914694779855
clantonadvertiser.com,6.0,22382102.0,53.0,44005756.0,clantonadvertiser.com,0.655088960253424
claremont.org,61.0,22382102.0,104.0,44005756.0,claremont.org,0.438762793330326
claremoreprogress.com,34.0,22382102.0,24.0,44005756.0,claremoreprogress.com,0.516183984046244
claretvillans.com,4.0,22382102.0,1.0,44005756.0,claretvillans.com,0.631245301718695
clarindaherald.com,1.0,22382102.0,0.0,0.0,clarindaherald.com,0.686953436602258
clarionledger.com,1006.0,22382102.0,1450.0,44005756.0,clarionledger.com,0.824123002582032
clarionproject.org,10.0,22382102.0,16.0,44005756.0,clarionproject.org,0.227252888499674
